object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
foreign	gaz nitrogène	fra	
entry	Phlogotic	0	
orth	Phlogotic	eng	
foreign	inflammatoire	fra	
entry	Phlyctenoid	0	
orth	Phlyctenoid	eng	
foreign	phlycténoïde	fra	
entry	Phosphatic	0	
orth	Phosphatic	eng	
foreign	phosphatique	fra	
entry	Phosphoric acid	0	
orth	Phosphoric acid	eng	
foreign	acide phosphorique	fra	
entry	Phosphuret	0	
orth	Phosphuret	eng	
foreign	phosphure	fra	
entry	Photogenic	0	
orth	Photogenic	eng	
foreign	photogénique	fra	
entry	Photograpby	0	
orth	Photograpby	eng	
foreign	photographie	fra	
entry	Photometer	0	
orth	Photometer	eng	
foreign	photomètre	fra	
entry	Phrenic	0	
orth	Phrenic	eng	
foreign	phrénique	fra	
entry	Phrenology	0	
orth	Phrenology	eng	
foreign	phrénologie	fra	
entry	Phrensy	0	
orth	Phrensy	eng	
foreign	phrénésie	fra	
entry	Phthisiology	0	
orth	Phthisiology	eng	
foreign	phthisiologie	fra	
entry	Phylactery	0	
orth	Phylactery	eng	
foreign	amulette	fra	
entry	Physic, Physical	0	
orth	Physic	eng	
orth	Physical	eng	
foreign	physique	fra	
entry	Physician	0	
orth	Physician	eng	
foreign	médecin	fra	
entry	Physics	0	
orth	Physics	eng	
foreign	physique (la)	fra	
entry	Physiognomy	0	
orth	Physiognomy	eng	
foreign	physionomie	fra	
entry	Phytography	0	
orth	Phytography	eng	
entry	Phytology	0	
orth	Phytology	eng	
foreign	phytologie	fra	
entry	Phytotomy	0	
orth	Phytotomy	eng	
foreign	phytotomie	fra	
entry	Picric acid	0	
orth	Picric acid	eng	
foreign	acide picrique (l')	fra	
entry	Picrin	0	
orth	Picrin	eng	
foreign	picrine	fra	
entry	Picrotoxin	0	
orth	Picrotoxin	eng	
foreign	picrotoxine	fra	
entry	Pigment cells	0	
orth	Pigment cells	eng	
foreign	cellules du pigment	fra	
entry	Pile (galvanic)	0	
orth	Pile (galvanic)	eng	
foreign	pile galvanique	fra	
entry	Pileous	0	
orth	Pileous	eng	
foreign	pileux	fra	
entry	Pill	0	
orth	Pill	eng	
foreign	pilule	fra	
entry	Pilous	0	
orth	Pilous	eng	
foreign	chevelu	fra	
entry	Pimple	0	
orth	Pimple	eng	
foreign	papule	fra	
entry	Pine	0	
orth	Pine	eng	
foreign	pin	fra	
entry	Pine-apple	0	
orth	Pine-apple	eng	
foreign	ananas	fra	
entry	Pineal gland	0	
orth	Pineal gland	eng	
foreign	glande pinéale	fra	
entry	Pinguedinous	0	
orth	Pinguedinous	eng	
foreign	gras	fra	
entry	Pinnate	0	
orth	Pinnate	eng	
foreign	pinné	fra	
entry	Pinnatifid	0	
orth	Pinnatifid	eng	
foreign	pinnatifide	fra	
entry	Pisiform	0	
orth	Pisiform	eng	
foreign	pisiforme	fra	
entry	Pistilliferous	0	
orth	Pistilliferous	eng	
entry	Pit of the stomach	0	
orth	Pit of the stomach	eng	
foreign	épigastre (l')	fra	
entry	Pituitary	0	
orth	Pituitary	eng	
foreign	pituitaire	fra	
entry	Pituitary body, Pituitary gland	0	
orth	Pituitary body	eng	
orth	Pituitary gland	eng	
foreign	glande pituitaire (la)	fra	
entry	Placebo	0	
orth	Placebo	eng	
entry	Plague	0	
orth	Plague	eng	
foreign	peste	fra	
entry	Plague (cold)	0	
orth	Plague (cold)	eng	
entry	Plaited	0	
orth	Plaited	eng	
foreign	plié	fra	
entry	Plant	0	
orth	Plant	eng	
foreign	plante	fra	
entry	Plantar	0	
orth	Plantar	eng	
foreign	plantaire	fra	
entry	Plaster	0	
orth	Plaster	eng	
foreign	emplâtre	fra	
entry	Plastic	0	
orth	Plastic	eng	
foreign	plastique	fra	
entry	Pledget	0	
orth	Pledget	eng	
foreign	plumasseau	fra	
entry	Pleurisy	0	
orth	Pleurisy	eng	
foreign	pleurésie	fra	
entry	Pleximeter	0	
orth	Pleximeter	eng	
foreign	plessimètre	fra	
entry	Plicated	0	
orth	Plicated	eng	
foreign	plié	fra	
entry	Plugging	0	
orth	Plugging	eng	
foreign	tamponnement	fra	
entry	Plum	0	
orth	Plum	eng	
foreign	prune	fra	
entry	Pluviometer	0	
orth	Pluviometer	eng	
foreign	pluviomètre	fra	
entry	Pneumatic	0	
orth	Pneumatic	eng	
foreign	pneumatique	fra	
entry	Pneumatic trough	0	
orth	Pneumatic trough	eng	
foreign	cuve pneumatique	fra	
entry	Pneumatics	0	
orth	Pneumatics	eng	
entry	Pneumogastric	0	
orth	Pneumogastric	eng	
foreign	pneumogastrique	fra	
entry	Pneumography	0	
orth	Pneumography	eng	
entry	Pneumology	0	
orth	Pneumology	eng	
entry	Pneumonic	0	
orth	Pneumonic	eng	
foreign	pneumonique	fra	
entry	Pneumonitic	0	
orth	Pneumonitic	eng	
entry	Pneumotomy	0	
orth	Pneumotomy	eng	
entry	Pod	0	
orth	Pod	eng	
foreign	silique	fra	
entry	Polar	0	
orth	Polar	eng	
foreign	polaire	fra	
entry	Polarity	0	
orth	Polarity	eng	
foreign	polarité	fra	
entry	Polarized	0	
orth	Polarized	eng	
foreign	polarisé	fra	
entry	Polymeric	0	
orth	Polymeric	eng	
foreign	polymérique	fra	
entry	Polyplastic	0	
orth	Polyplastic	eng	
entry	Polypoid	0	
orth	Polypoid	eng	
foreign	polypoïde	fra	
entry	Popliteal	0	
orth	Popliteal	eng	
foreign	poplité	fra	
entry	Poppy	0	
orth	Poppy	eng	
foreign	pavot	fra	
entry	Porcate	0	
orth	Porcate	eng	
foreign	sillonné	fra	
entry	Porcelainous	0	
orth	Porcelainous	eng	
entry	Porosity	0	
orth	Porosity	eng	
foreign	porosité	fra	
entry	Porotic	0	
orth	Porotic	eng	
foreign	porotique	fra	
entry	Portal blood 	0	
orth	Portal blood	eng	
foreign	sang de la veine porte	fra	
entry	Positive	0	
orth	Positive	eng	
foreign	positif	fra	
entry	Posology	0	
orth	Posology	eng	
foreign	posologie	fra	
entry	Posset	0	
orth	Posset	eng	
entry	Potash	0	
orth	Potash	eng	
foreign	potasse	fra	
entry	Potato	0	
orth	Potato	eng	
foreign	pomme de terre	fra	
entry	Potential	0	
orth	Potential	eng	
foreign	potentiel	fra	
entry	Pott’s disease	0	
orth	Pott’s disease	eng	
foreign	mal de Pott	fra	
entry	Pouch	0	
orth	Pouch	eng	
entry	Poultice	0	
orth	Poultice	eng	
foreign	cataplasme	fra	
entry	Powder	0	
orth	Powder	eng	
foreign	poudre	fra	
entry	Power (tonic)	0	
orth	Power (tonic)	eng	
foreign	irritabilité	fra	
entry	Pox (French)	0	
orth	Pox (French)	eng	
foreign	syphilis	fra	
entry	Præmorse	0	
orth	Præmorse	eng	
foreign	tronqué	fra	
entry	Precipitate	0	
orth	Precipitate	eng	
foreign	précipité	fra	
entry	Precocity	0	
orth	Precocity	eng	
foreign	précocité	fra	
entry	Precursory	0	
orth	Precursory	eng	
foreign	précurseur	fra	
entry	Predisposing	0	
orth	Predisposing	eng	
foreign	prédisposant	fra	
entry	Pregnancy	0	
orth	Pregnancy	eng	
foreign	grossesse	fra	
entry	Prehensile	0	
orth	Prehensile	eng	
entry	Prelumbar	0	
orth	Prelumbar	eng	
foreign	prélombaire	fra	
entry	Premature	0	
orth	Premature	eng	
foreign	prématuré	fra	
entry	Premonitory	0	
orth	Premonitory	eng	
foreign	prémonitoire	fra	
entry	Priapism	0	
orth	Priapism	eng	
foreign	priapisme	fra	
entry	Prickle	0	
orth	Prickle	eng	
foreign	aiguillon	fra	
entry	Prickly	0	
orth	Prickly	eng	
entry	Prickly heat	0	
orth	Prickly heat	eng	
foreign	lichen tropicus	fra	
entry	Primary	0	
orth	Primary	eng	
foreign	primaire	fra	
entry	Principle	0	
orth	Principle	eng	
foreign	principe	fra	
entry	Prism	0	
orth	Prism	eng	
foreign	prisme	fra	
entry	Probang	0	
orth	Probang	eng	
foreign	baleine	fra	
entry	Probe	0	
orth	Probe	eng	
foreign	sonde	fra	
entry	Procatarctic	0	
orth	Procatarctic	eng	
foreign	occasionnel	fra	
entry	Process	0	
orth	Process	eng	
foreign	processus	fra	
entry	Prognostic	0	
orth	Prognostic	eng	
foreign	pronostique	fra	
foreign	pronostic	fra	
entry	Prolicide	0	
orth	Prolicide	eng	
foreign	infanticide	fra	
entry	Prolific	0	
orth	Prolific	eng	
foreign	prolifique	fra	
entry	Proligerous	0	
orth	Proligerous	eng	
foreign	proligère	fra	
entry	Prominent	0	
orth	Prominent	eng	
foreign	proéminent	fra	
entry	Promontory	0	
orth	Promontory	eng	
foreign	promontoire	fra	
entry	Proof	0	
orth	Proof	eng	
foreign	essai	fra	
entry	Prop	0	
orth	Prop	eng	
foreign	appui	fra	
entry	Prophylactic	0	
orth	Prophylactic	eng	
foreign	prophylactique	fra	
entry	Prostatic	0	
orth	Prostatic	eng	
foreign	prostatique	fra	
entry	Prostrate	0	
orth	Prostrate	eng	
foreign	déprimé	fra	
entry	Proteinous	0	
orth	Proteinous	eng	
entry	Protid	0	
orth	Protid	eng	
entry	Protopathic	0	
orth	Protopathic	eng	
foreign	protopathique	fra	
entry	Protosalt	0	
orth	Protosalt	eng	
foreign	protosel	fra	
entry	Proximate	0	
orth	Proximate	eng	
entry	Proximate cause	0	
orth	Proximate cause	eng	
foreign	cause prochaine	fra	
entry	Prune	0	
orth	Prune	eng	
foreign	prunier	fra	
entry	Prussian blue	0	
orth	Prussian blue	eng	
foreign	bleu de Prusse	fra	
entry	Prussic acid	0	
orth	Prussic acid	eng	
foreign	acide prussique	fra	
entry	Prussine	0	
orth	Prussine	eng	
foreign	cyanogène	fra	
entry	Psoric	0	
orth	Psoric	eng	
foreign	psorique	fra	
entry	Psychagogues	0	
orth	Psychagogues	eng	
entry	Psychical	0	
orth	Psychical	eng	
foreign	psychique	fra	
entry	Psychology	0	
orth	Psychology	eng	
foreign	psychologie	fra	
entry	Pterygo-palatine	0	
orth	Pterygo-palatine	eng	
foreign	ptérygo-palatin	fra	
entry	Pterygoid	0	
orth	Pterygoid	eng	
foreign	plérygoïde	fra	
entry	Ptyalism	0	
orth	Ptyalism	eng	
foreign	ptyalisme	fra	
entry	Puberty	0	
orth	Puberty	eng	
foreign	puberté	fra	
entry	Pubic	0	
orth	Pubic	eng	
foreign	pubien	fra	
entry	Pudic	0	
orth	Pudic	eng	
entry	Puffiness	0	
orth	Puffiness	eng	
foreign	boursouflement	fra	
entry	Pulmonary	0	
orth	Pulmonary	eng	
foreign	pulmonaire	fra	
entry	Pulmonic	0	
orth	Pulmonic	eng	
foreign	pulmonaire	fra	
entry	Pulp	0	
orth	Pulp	eng	
foreign	pulpe	fra	
entry	Pulpy	0	
orth	Pulpy	eng	
foreign	pulpeux	fra	
entry	Pulsative	0	
orth	Pulsative	eng	
foreign	pulsatif	fra	
entry	Pulse	0	
orth	Pulse	eng	
foreign	pouls	fra	
entry	Pulselessness	0	
orth	Pulselessness	eng	
entry	Pultaceous	0	
orth	Pultaceous	eng	
foreign	pultacé	fra	
entry	Pumice	0	
orth	Pumice	eng	
foreign	pierre ponce	fra	
entry	Punctate	0	
orth	Punctate	eng	
foreign	ponctué	fra	
entry	Punctured wound	0	
orth	Punctured wound	eng	
foreign	plaie par piqûre	fra	
entry	Pungent	0	
orth	Pungent	eng	
foreign	piquant	fra	
entry	Pupil	0	
orth	Pupil	eng	
foreign	pupille (la)	fra	
pb	1777	1791	
entry	Purblindness	0	
orth	Purblindness	eng	
foreign	myopie	fra	
entry	Purgative	0	
orth	Purgative	eng	
foreign	purgatif	fra	
entry	Purge	0	
orth	Purge	eng	
foreign	purgatif (un)	fra	
entry	Purging	0	
orth	Purging	eng	
entry	Puriform	0	
orth	Puriform	eng	
foreign	puriforme	fra	
entry	Purple	0	
orth	Purple	eng	
foreign	pourpre	fra	
entry	Purples	0	
orth	Purples	eng	
foreign	pourpre (le)	fra	
foreign	purpura hœmorrhagica	fra	
entry	Purring tremor	0	
orth	Purring tremor	eng	
foreign	frémissement cataire	fra	
entry	Pursiness	0	
orth	Pursiness	eng	
foreign	obésité	fra	
entry	Pustule (malignant)	0	
orth	Pustule (malignant)	eng	
foreign	pustule maligne	fra	
entry	Putrid	0	
orth	Putrid	eng	
foreign	putride	fra	
entry	Pyloric	0	
orth	Pyloric	eng	
foreign	pylorique	fra	
entry	Pyogenic	0	
orth	Pyogenic	eng	
foreign	pyogénique	fra	
entry	Pyopoietic	0	
orth	Pyopoietic	eng	
foreign	suppuratif	fra	
entry	Pyramid	0	
orth	Pyramid	eng	
foreign	pyramide	fra	
entry	Pyrethrin	0	
orth	Pyrethrin	eng	
foreign	pyréthrine	fra	
entry	Pyretic	0	
orth	Pyretic	eng	
foreign	pyrétique	fra	
entry	Pyretology	0	
orth	Pyretology	eng	
foreign	pyrétologie	fra	
entry	Pyrexial	0	
orth	Pyrexial	eng	
foreign	fébrile	fra	
entry	Pyriform	0	
orth	Pyriform	eng	
foreign	pyriforme	fra	
entry	Pyrometer	0	
orth	Pyrometer	eng	
foreign	pyromètre	fra	
entry	Quack	0	
orth	Quack	eng	
foreign	charlatan	fra	
entry	Quadrate	0	
orth	Quadrate	eng	
foreign	carré	fra	
entry	Quadrilobate	0	
orth	Quadrilobate	eng	
foreign	quadrilobé	fra	
entry	Quarantine	0	
orth	Quarantine	eng	
foreign	quarantaine	fra	
entry	Quartan	0	
orth	Quartan	eng	
foreign	quarte	fra	
entry	Quaternary	0	
orth	Quaternary	eng	
foreign	quaternaire	fra	
entry	Quickening	0	
orth	Quickening	eng	
entry	Quicklime	0	
orth	Quicklime	eng	
foreign	chaux vive	fra	
entry	Quicksilver	0	
orth	Quicksilver	eng	
foreign	vif-argent	fra	
entry	Quid pro quo	0	
orth	Quid pro quo	eng	
foreign	succédané	fra	
entry	Quinary	0	
orth	Quinary	eng	
foreign	quinaire	fra	
entry	Quince	0	
orth	Quince	eng	
foreign	cognassier	fra	
entry	Quinogen	0	
orth	Quinogen	eng	
entry	Quinsy	0	
orth	Quinsy	eng	
foreign	angine	fra	
entry	Quintan	0	
orth	Quintan	eng	
foreign	quintane	fra	
entry	Quotidian	0	
orth	Quotidian	eng	
foreign	quotidien	fra	
entry	Rabbit	0	
orth	Rabbit	eng	
foreign	lapin	fra	
entry	Rachidian	0	
orth	Rachidian	eng	
foreign	rachidien	fra	
entry	Radiated	0	
orth	Radiated	eng	
foreign	radié	fra	
entry	Radicle	0	
orth	Radicle	eng	
foreign	radicule	fra	
entry	Radio-carpal	0	
orth	Radio-carpal	eng	
foreign	radio-carpien	fra	
entry	Ramose	0	
orth	Ramose	eng	
foreign	rameux	fra	
entry	Rancidity	0	
orth	Rancidity	eng	
foreign	rancidité	fra	
entry	Rape	0	
orth	Rape	eng	
foreign	viol	fra	
entry	Rash	0	
orth	Rash	eng	
foreign	teigne	fra	
entry	Raspberry	0	
orth	Raspberry	eng	
foreign	framboisier	fra	
entry	Raspsound	0	
orth	Raspsound	eng	
entry	Rational treatment	0	
orth	Rational treatment	eng	
foreign	traitement rationnel	fra	
entry	Rattle	0	
orth	Rattle	eng	
foreign	râle	fra	
entry	Rattles	0	
orth	Rattles	eng	
foreign	râle	fra	
entry	Rattlesnake	0	
orth	Rattlesnake	eng	
foreign	serpent à sonnettes	fra	
entry	Ray	0	
orth	Ray	eng	
foreign	rayon	fra	
entry	Reagent	0	
orth	Reagent	eng	
foreign	réactif	fra	
entry	Receiver	0	
orth	Receiver	eng	
foreign	récipient	fra	
entry	Reclination	0	
orth	Reclination	eng	
entry	Recrementitial	0	
orth	Recrementitial	eng	
foreign	recrémentitiel	fra	
entry	Recurved	0	
orth	Recurved	eng	
foreign	recourbé	fra	
entry	Red	0	
orth	Red	eng	
foreign	rouge	fra	
entry	Reflex	0	
orth	Reflex	eng	
foreign	réflexe	fra	
entry	Reflexed	0	
orth	Reflexed	eng	
foreign	réfléchi	fra	
entry	Refrigeratory	0	
orth	Refrigeratory	eng	
foreign	réfrigérant (le)	fra	
entry	Regular	0	
orth	Regular	eng	
foreign	régulier	fra	
entry	Relapse	0	
orth	Relapse	eng	
foreign	rechute	fra	
entry	Relaxation	0	
orth	Relaxation	eng	
entry	Remedy	0	
orth	Remedy	eng	
foreign	remède	fra	
entry	Remittent	0	
orth	Remittent	eng	
foreign	fièvre rémittente	fra	
entry	Remote	0	
orth	Remote	eng	
foreign	éloigné	fra	
entry	Repellent	0	
orth	Repellent	eng	
foreign	répercussif	fra	
entry	Replicate	0	
orth	Replicate	eng	
foreign	replié	fra	
entry	Resin	0	
orth	Resin	eng	
foreign	résine	fra	
entry	Resolvent	0	
orth	Resolvent	eng	
foreign	résolutif	fra	
entry	Respiratory	0	
orth	Respiratory	eng	
foreign	respiratoire	fra	
entry	Resupinate	0	
orth	Resupinate	eng	
foreign	renversé	fra	
entry	Resuscitation	0	
orth	Resuscitation	eng	
entry	Retching	0	
orth	Retching	eng	
entry	Reticular	0	
orth	Reticular	eng	
foreign	réticulaire	fra	
entry	Retiform	0	
orth	Retiform	eng	
foreign	rétiforme	fra	
entry	Retort	0	
orth	Retort	eng	
foreign	cornue	fra	
entry	Retrocedent	0	
orth	Retrocedent	eng	
entry	Revellent	0	
orth	Revellent	eng	
foreign	révulsif	fra	
entry	Revulsive	0	
orth	Revulsive	eng	
foreign	révulsif	fra	
entry	Rhachis	0	
orth	Rhachis	eng	
foreign	rachis	fra	
entry	Rheumatic	0	
orth	Rheumatic	eng	
foreign	rhumatismal	fra	
entry	Rheumatism	0	
orth	Rheumatism	eng	
foreign	rhumatisme	fra	
entry	Rhinoplastic	0	
orth	Rhinoplastic	eng	
foreign	rhinoplastique	fra	
entry	Rhinorrhaphy	0	
orth	Rhinorrhaphy	eng	
entry	Rhomb	0	
orth	Rhomb	eng	
foreign	rhombe	fra	
entry	Rhomboid	0	
orth	Rhomboid	eng	
foreign	rhomboïde	fra	
entry	Rhubarb	0	
orth	Rhubarb	eng	
foreign	rhubarbe	fra	
entry	Rhythm	0	
orth	Rhythm	eng	
foreign	rhythme	fra	
entry	Rib	0	
orth	Rib	eng	
foreign	côte	fra	
entry	Ribless	0	
orth	Ribless	eng	
entry	Rice	0	
orth	Rice	eng	
foreign	riz	fra	
entry	Rickets	0	
orth	Rickets	eng	
foreign	rachitisme	fra	
entry	Rigid	0	
orth	Rigid	eng	
foreign	rigide	fra	
entry	Ring	0	
orth	Ring	eng	
foreign	anneau	fra	
entry	Roborant	0	
orth	Roborant	eng	
foreign	fortifiant	fra	
entry	Rod-shaped	0	
orth	Rod-shaped	eng	
entry	Roller	0	
orth	Roller	eng	
entry	Root	0	
orth	Root	eng	
foreign	racine	fra	
entry	Rosacic acid	0	
orth	Rosacic acid	eng	
foreign	acide rosacique	fra	
entry	Rose	0	
orth	Rose	eng	
foreign	érysipèle	fra	
entry	Rose-rash	0	
orth	Rose-rash	eng	
foreign	roséole	fra	
entry	Rosin	0	
orth	Rosin	eng	
foreign	colophane	fra	
entry	Rostrate	0	
orth	Rostrate	eng	
foreign	rostré	fra	
entry	Rosy-drop	0	
orth	Rosy-drop	eng	
foreign	acme rosacea	fra	
entry	Rotaceous	0	
orth	Rotaceous	eng	
entry	Round	0	
orth	Round	eng	
foreign	rond	fra	
entry	Roup	0	
orth	Roup	eng	
foreign	croup	fra	
entry	Royal preventive	0	
orth	Royal preventive	eng	
entry	Royal stitch	0	
orth	Royal stitch	eng	
entry	Rubefacient	0	
orth	Rubefacient	eng	
foreign	rubéfiant	fra	
entry	Rubiginous	0	
orth	Rubiginous	eng	
foreign	rubigineux	fra	
entry	Rugose	0	
orth	Rugose	eng	
foreign	rugueux	fra	
entry	Rupture	0	
orth	Rupture	eng	
foreign	hernie	fra	
entry	Rust	0	
orth	Rust	eng	
foreign	rouille	fra	
entry	Rye	0	
orth	Rye	eng	
foreign	seigle	fra	
entry	Rye (spurred)	0	
orth	Rye (spurred)	eng	
foreign	ergot de seigle	fra	
entry	Sabulous	0	
orth	Sabulous	eng	
foreign	sablonneux	fra	
entry	Sacral	0	
orth	Sacral	eng	
foreign	sacré	fra	
entry	Sacro-iliac	0	
orth	Sacro-iliac	eng	
foreign	sacro-iliaque	fra	
entry	Sacro-ischiatic	0	
orth	Sacro-ischiatic	eng	
foreign	sacro-ischiatique	fra	
entry	Sacro-sciatic ligaments	0	
orth	Sacro-sciatic ligaments	eng	
foreign	ligaments sacro-sciatiques	fra	
entry	Saffron	0	
orth	Saffron	eng	
foreign	safran	fra	
entry	Sagittate	0	
orth	Sagittate	eng	
foreign	sagitté	fra	
entry	Sago	0	
orth	Sago	eng	
foreign	sagou	fra	
entry	St. Anthony’s fire	0	
orth	St. Anthony’s fire	eng	
foreign	érysipèle	fra	
entry	St. Vitus’s dance	0	
orth	St. Vitus’s dance	eng	
foreign	chorée	fra	
entry	Saline	0	
orth	Saline	eng	
foreign	salin	fra	
entry	Salival	0	
orth	Salival	eng	
foreign	salivaire	fra	
entry	Salivary	0	
orth	Salivary	eng	
foreign	salivaire	fra	
entry	Salt	0	
orth	Salt	eng	
foreign	sel	fra	
entry	Saltpetre	0	
orth	Saltpetre	eng	
foreign	nitre	fra	
entry	Salubrious	0	
orth	Salubrious	eng	
foreign	salubre	fra	
entry	Salve	0	
orth	Salve	eng	
foreign	onguent	fra	
entry	Salver-shaped	0	
orth	Salver-shaped	eng	
foreign	hypocratériforme	fra	
entry	Sanable	0	
orth	Sanable	eng	
foreign	curable	fra	
entry	Sanative	0	
orth	Sanative	eng	
foreign	curatif	fra	
entry	Sand-bath	0	
orth	Sand-bath	eng	
foreign	bain de sable	fra	
entry	Sanguineous	0	
orth	Sanguineous	eng	
foreign	sanguin	fra	
entry	Sap	0	
orth	Sap	eng	
foreign	sève	fra	
entry	Sapid	0	
orth	Sapid	eng	
foreign	sapide	fra	
entry	Sarcocarp	0	
orth	Sarcocarp	eng	
foreign	sarcocarpe	fra	
entry	Sarcology	0	
orth	Sarcology	eng	
foreign	sarcologie	fra	
entry	Sarcomatous	0	
orth	Sarcomatous	eng	
foreign	sarcomateux	fra	
entry	Sarcotic	0	
orth	Sarcotic	eng	
foreign	sarcotique	fra	
entry	Sarcous	0	
orth	Sarcous	eng	
foreign	charnu	fra	
entry	Sarmentose	0	
orth	Sarmentose	eng	
foreign	sarmenteux	fra	
entry	Savine	0	
orth	Savine	eng	
foreign	Sabine	fra	
entry	Saw	0	
orth	Saw	eng	
foreign	scie	fra	
entry	Scab	0	
orth	Scab	eng	
entry	Scabious	0	
orth	Scabious	eng	
foreign	scabieux	fra	
entry	Scald	0	
orth	Scald	eng	
foreign	brûlure	fra	
entry	Scald-head	0	
orth	Scald-head	eng	
foreign	porrigo favosa	fra	
entry	Scale	0	
orth	Scale	eng	
foreign	squame	fra	
entry	Scale (dry)	0	
orth	Scale (dry)	eng	
foreign	psoriasis	fra	
entry	Scaly	0	
orth	Scaly	eng	
foreign	squameux	fra	
entry	Scammony	0	
orth	Scammony	eng	
foreign	scammonèe	fra	
entry	Scandent	0	
orth	Scandent	eng	
foreign	grimpant	fra	
entry	Scaphoid	0	
orth	Scaphoid	eng	
foreign	scaphoïde	fra	
entry	Scapular	0	
orth	Scapular	eng	
foreign	scapulaire	fra	
pb	1778	1792	
entry	Scapulary	0	
orth	Scapulary	eng	
foreign	scapulaire (un)	fra	
entry	Scar	0	
orth	Scar	eng	
foreign	cicatrice	fra	
entry	Scarlet fever	0	
orth	Scarlet fever	eng	
foreign	scarlatine	fra	
entry	Scarred	0	
orth	Scarred	eng	
entry	Sciatic	0	
orth	Sciatic	eng	
foreign	sciatique	fra	
entry	Scirrhous	0	
orth	Scirrhous	eng	
foreign	squirrheux	fra	
entry	Scissors	0	
orth	Scissors	eng	
foreign	ciseaux	fra	
entry	Sclerotic	0	
orth	Sclerotic	eng	
foreign	sclérotique	fra	
entry	Sclerotic coat	0	
orth	Sclerotic coat	eng	
foreign	sclérotique (la)	fra	
entry	Scoop	0	
orth	Scoop	eng	
entry	Scorbutic	0	
orth	Scorbutic	eng	
foreign	scorbutique	fra	
entry	Scrobiculate	0	
orth	Scrobiculate	eng	
entry	Scrofulous	0	
orth	Scrofulous	eng	
foreign	scrofuleux	fra	
entry	Scrotiform	0	
orth	Scrotiform	eng	
entry	Scurf	0	
orth	Scurf	eng	
foreign	furfur	fra	
foreign	squames	fra	
entry	Scurvy	0	
orth	Scurvy	eng	
foreign	scorbut	fra	
entry	Scurvy of the Alps	0	
orth	Scurvy of the Alps	eng	
foreign	pellagre	fra	
entry	Scutiform	0	
orth	Scutiform	eng	
foreign	scutiforme	fra	
entry	Scymetar-shape	0	
orth	Scymetar-shape	eng	
entry	Scyphiform	0	
orth	Scyphiform	eng	
entry	Sea	0	
orth	Sea	eng	
foreign	mer (la)	fra	
entry	Sealed earth	0	
orth	Sealed earth	eng	
foreign	terre sigillée	fra	
entry	Searching	0	
orth	Searching	eng	
entry	Sebaceous	0	
orth	Sebaceous	eng	
foreign	sébacé	fra	
entry	Sebacic	0	
orth	Sebacic	eng	
foreign	sébacique	fra	
entry	Secernents	0	
orth	Secernents	eng	
entry	Secondary	0	
orth	Secondary	eng	
foreign	secondaire	fra	
entry	Secundines	0	
orth	Secundines	eng	
foreign	secondines	fra	
entry	Securiform	0	
orth	Securiform	eng	
entry	Sedative	0	
orth	Sedative	eng	
foreign	sédatif	fra	
entry	Sedative sait	0	
orth	Sedative sait	eng	
foreign	acide boracique (l')	fra	
entry	Seed	0	
orth	Seed	eng	
foreign	graine	fra	
entry	Seed-bud	0	
orth	Seed-bud	eng	
foreign	germe	fra	
entry	Seed-lobe	0	
orth	Seed-lobe	eng	
foreign	cotylédon	fra	
entry	Seed-vessel	0	
orth	Seed-vessel	eng	
foreign	péricarpe	fra	
entry	Seeds (cold)	0	
orth	Seeds (cold)	eng	
foreign	semences froides (les)	fra	
entry	Seeds (hot)	0	
orth	Seeds (hot)	eng	
foreign	semences chaudes (les)	fra	
entry	Segmoid valves	0	
orth	Segmoid valves	eng	
foreign	valvules de l’artère pulmonaire	fra	
entry	Semeiotics	0	
orth	Semeiotics	eng	
foreign	sémiotique (la)	fra	
entry	Semi-amplexicaul	0	
orth	Semi-amplexicaul	eng	
foreign	semi-amplexicaule	fra	
entry	Semi-circular	0	
orth	Semi-circular	eng	
foreign	semi-circulaire	fra	
entry	Semi-lunar	0	
orth	Semi-lunar	eng	
foreign	semi-lunaire	fra	
entry	Seminiferous	0	
orth	Seminiferous	eng	
foreign	séminifère	fra	
entry	Semiology	0	
orth	Semiology	eng	
foreign	sémiologie	fra	
entry	Semi-orbicular	0	
orth	Semi-orbicular	eng	
foreign	semi-orbiculaire	fra	
entry	Senses	0	
orth	Senses	eng	
foreign	sens (les)	fra	
entry	Sensibility	0	
orth	Sensibility	eng	
foreign	sensibilité	fra	
entry	Sensory	0	
orth	Sensory	eng	
foreign	sentant	fra	
entry	Sentient	0	
orth	Sentient	eng	
foreign	sensible	fra	
entry	Sepal	0	
orth	Sepal	eng	
foreign	sépale	fra	
entry	Septic	0	
orth	Septic	eng	
foreign	septique	fra	
entry	Septicidal	0	
orth	Septicidal	eng	
foreign	septicide	fra	
entry	Serosity	0	
orth	Serosity	eng	
foreign	sérosité	fra	
entry	Serous	0	
orth	Serous	eng	
foreign	séreux	fra	
entry	Serrate	0	
orth	Serrate	eng	
entry	Sesamoid	0	
orth	Sesamoid	eng	
foreign	sésamoïde	fra	
entry	Setaceous	0	
orth	Setaceous	eng	
foreign	sétacé	fra	
entry	Setiform	0	
orth	Setiform	eng	
entry	Setous	0	
orth	Setous	eng	
foreign	soyeux	fra	
entry	Seven days’ disease	0	
orth	Seven days’ disease	eng	
entry	Sex	0	
orth	Sex	eng	
foreign	sexe	fra	
entry	Sexual	0	
