object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
orth	Lyra	lat	
foreign	lyre	fra	
entry	Lysis	0	
orth	Lysis	lat	
foreign	crise sans phénomènes sensibles	fra	
entry	Lytta	0	
orth	Lytta	lat	
entry	Maceratio	0	
orth	Maceratio	lat	
foreign	macération	fra	
entry	Machinamentum	0	
orth	Machinamentum	lat	
foreign	appareil de chirurgie	fra	
entry	Macies, macritudo	0	
orth	Macies	lat	
orth	macritudo	lat	
foreign	amaigrissement	fra	
foreign	consomption	fra	
entry	Macula	0	
orth	Macula	lat	
foreign	tache	fra	
entry	Mador	0	
orth	Mador	lat	
foreign	moiteur	fra	
entry	Magdaleum, magdalis	0	
orth	Magdaleum	lat	
orth	magdalis	lat	
foreign	magdaléon	fra	
entry	Magisterium	0	
orth	Magisterium	lat	
foreign	magistère	fra	
entry	Magistralis	0	
orth	Magistralis	lat	
foreign	magistral	fra	
entry	Magma	0	
orth	Magma	lat	
foreign	magma	fra	
foreign	marc	fra	
entry	Magnes	0	
orth	Magnes	lat	
foreign	aimant	fra	
entry	Magneticus	0	
orth	Magneticus	lat	
foreign	magnétique	fra	
entry	Major morbus	0	
orth	Major morbus	lat	
foreign	épilepsie	fra	
entry	Mala	0	
orth	Mala	lat	
foreign	mâchoire inférieure	fra	
entry	Malabathrum	0	
orth	Malabathrum	lat	
foreign	malobathrum	fra	
entry	Malache, maloche	0	
orth	Malache	lat	
orth	maloche	lat	
foreign	espèce demauve	fra	
entry	Malacia	0	
orth	Malacia	lat	
foreign	malade	fra	
entry	Malacticus	0	
orth	Malacticus	lat	
foreign	émollient	fra	
entry	Malagma	0	
orth	Malagma	lat	
foreign	cataplasme émollient	fra	
entry	Malandria	0	
orth	Malandria	lat	
foreign	malandrie	fra	
entry	Malandria, orum	0	
orth	Malandria, orum	lat	
foreign	rouvieux	fra	
entry	Malandriosus	0	
orth	Malandriosus	lat	
foreign	atteint de malandrie	fra	
entry	Malaxare	0	
orth	Malaxare	lat	
foreign	malaxer	fra	
foreign	amollir	fra	
entry	Malaxatio	0	
orth	Malaxatio	lat	
foreign	action de malaxer	fra	
entry	Malleolus	0	
orth	Malleolus	lat	
foreign	marcotte	fra	
foreign	malléole	fra	
entry	Malleus	0	
orth	Malleus	lat	
foreign	marteau	fra	
entry	Malogranatum	0	
orth	Malogranatum	lat	
foreign	grenade	fra	
entry	Malum	0	
orth	Malum	lat	
foreign	mal	fra	
entry	Malum	0	
orth	Malum	lat	
foreign	pomme	fra	
entry	Malus	0	
orth	Malus	lat	
foreign	pommier	fra	
entry	Malva	0	
orth	Malva	lat	
foreign	mauve	fra	
entry	Mamilla	0	
orth	Mamilla	lat	
foreign	mamelon	fra	
entry	Mamma	0	
orth	Mamma	lat	
foreign	mamelle	fra	
entry	Mancus	0	
orth	Mancus	lat	
foreign	manchot	fra	
foreign	estropié	fra	
entry	Mandibula	0	
orth	Mandibula	lat	
foreign	mandibule	fra	
foreign	mâchoire inférieure	fra	
entry	Mandragoras	0	
orth	Mandragoras	lat	
foreign	mandragore	fra	
pb	1718	1732	
entry	Manducatio	0	
orth	Manducatio	lat	
foreign	manducation	fra	
entry	Mania	0	
orth	Mania	lat	
foreign	manie	fra	
entry	Manica Hippocratis	0	
orth	Manica Hippocratis	lat	
foreign	manche d’Hippocrate	fra	
entry	Manipulus	0	
orth	Manipulus	lat	
foreign	poignée	fra	
entry	Manna	0	
orth	Manna	lat	
foreign	manne	fra	
entry	Mantile	0	
orth	Mantile	lat	
foreign	bandage de corps	fra	
entry	Manua	0	
orth	Manua	lat	
foreign	poignée	fra	
entry	Manus	0	
orth	Manus	lat	
foreign	main	fra	
entry	Marcor	0	
orth	Marcor	lat	
foreign	le carus	fra	
entry	Margarita	0	
orth	Margarita	lat	
foreign	perle	fra	
entry	Marisca	0	
orth	Marisca	lat	
foreign	fie	fra	
entry	Marrubium	0	
orth	Marrubium	lat	
foreign	marrube	fra	
entry	Marum	0	
orth	Marum	lat	
foreign	germandrée maritime	fra	
entry	Mas	0	
orth	Mas	lat	
foreign	mâle	fra	
entry	Massula	0	
orth	Massula	lat	
foreign	molécule	fra	
entry	Masticatio	0	
orth	Masticatio	lat	
foreign	mastication	fra	
entry	Masticatorium	0	
orth	Masticatorium	lat	
foreign	masticatoire	fra	
entry	Matrix	0	
orth	Matrix	lat	
foreign	matrice	fra	
entry	Matula	0	
orth	Matula	lat	
foreign	pot de chambre	fra	
entry	Maturans	0	
orth	Maturans	lat	
foreign	maturatif	fra	
entry	Maturatio	0	
orth	Maturatio	lat	
foreign	maturation	fra	
entry	Maxilla	0	
orth	Maxilla	lat	
foreign	mâchoire	fra	
entry	Maxillaris	0	
orth	Maxillaris	lat	
foreign	maxillaire	fra	
entry	Meatus	0	
orth	Meatus	lat	
foreign	méat	fra	
foreign	conduit	fra	
entry	Meconium	0	
orth	Meconium	lat	
foreign	opium	fra	
entry	Medela	0	
orth	Medela	lat	
foreign	guérison	fra	
entry	Medianus	0	
orth	Medianus	lat	
foreign	médian	fra	
entry	Medica	0	
orth	Medica	lat	
foreign	garde-malade	fra	
foreign	sage-femme	fra	
entry	Medicamen, medicamentum	0	
orth	Medicamen	lat	
orth	medicamentum	lat	
foreign	médicament	fra	
entry	Medicamentosus	0	
orth	Medicamentosus	lat	
foreign	médicamenteux	fra	
entry	Medicatio	0	
orth	Medicatio	lat	
foreign	médication	fra	
entry	Medicina	0	
orth	Medicina	lat	
foreign	médecine	fra	
entry	Medicinalis	0	
orth	Medicinalis	lat	
foreign	médicinal	fra	
entry	Medicus	0	
orth	Medicus	lat	
foreign	médecin	fra	
entry	Meditullium	0	
orth	Meditullium	lat	
foreign	espace intermédiaire	fra	
foreign	diploé	fra	
entry	Medulla	0	
orth	Medulla	lat	
foreign	moelle	fra	
entry	Medullaris	0	
orth	Medullaris	lat	
foreign	médullaire	fra	
entry	Mel	0	
orth	Mel	lat	
foreign	miel	fra	
entry	Melancholia	0	
orth	Melancholia	lat	
foreign	mélancolie	fra	
entry	Melania	0	
orth	Melania	lat	
foreign	tache noire à la peau	fra	
entry	Meliceris	0	
orth	Meliceris	lat	
foreign	mélicéris	fra	
entry	Melicratum	0	
orth	Melicratum	lat	
foreign	hydromel	fra	
entry	Melissophyllon	0	
orth	Melissophyllon	lat	
foreign	mélisse	fra	
entry	Membrana	0	
orth	Membrana	lat	
foreign	membrane	fra	
entry	Membrana cerebri	0	
orth	Membrana cerebri	lat	
foreign	méninge	fra	
entry	Membranaceus	0	
orth	Membranaceus	lat	
foreign	membraneux	fra	
entry	Membrum	0	
orth	Membrum	lat	
foreign	membre	fra	
entry	Mens	0	
orth	Mens	lat	
foreign	esprit	fra	
entry	Menses, menstrua	0	
orth	Menses	lat	
orth	menstrua	lat	
foreign	menstrues	fra	
entry	Menstrualis	0	
orth	Menstrualis	lat	
foreign	menstruel	fra	
entry	Menstruus	0	
orth	Menstruus	lat	
foreign	menstruel	fra	
entry	Mentagra	0	
orth	Mentagra	lat	
foreign	mentagre	fra	
entry	Mentha	0	
orth	Mentha	lat	
foreign	menthe	fra	
entry	Mentum	0	
orth	Mentum	lat	
foreign	menton	fra	
entry	Mephiticus	0	
orth	Mephiticus	lat	
foreign	méphitique	fra	
entry	Mephitis	0	
orth	Mephitis	lat	
foreign	mofette	fra	
entry	Mercurialis	0	
orth	Mercurialis	lat	
foreign	la mercuriale (plante)	fra	
entry	Mergus	0	
orth	Mergus	lat	
foreign	marcotte	fra	
entry	Mespilus	0	
orth	Mespilus	lat	
foreign	néflier	fra	
entry	Metallum	0	
orth	Metallum	lat	
foreign	métal	fra	
entry	Metamorphosis	0	
orth	Metamorphosis	lat	
foreign	métamorphose	fra	
entry	Meiathesis	0	
orth	Meiathesis	lat	
foreign	métathèse	fra	
entry	Microcosmus	0	
orth	Microcosmus	lat	
foreign	microcosme	fra	
entry	Mictus	0	
orth	Mictus	lat	
foreign	pissement	fra	
entry	Minorans	0	
orth	Minorans	lat	
foreign	minoratif	fra	
entry	Mitella	0	
orth	Mitella	lat	
foreign	écharpe	fra	
entry	Mithridatium	0	
orth	Mithridatium	lat	
foreign	le mithridate	fra	
entry	Mitigatorius	0	
orth	Mitigatorius	lat	
foreign	adoucissant	fra	
entry	Mixtura	0	
orth	Mixtura	lat	
foreign	mixture	fra	
entry	Modiolus	0	
orth	Modiolus	lat	
foreign	trépan	fra	
entry	Mola	0	
orth	Mola	lat	
foreign	môle	fra	
foreign	rotule	fra	
entry	Molaris	0	
orth	Molaris	lat	
foreign	molaire	fra	
entry	Molybdæna	0	
orth	Molybdæna	lat	
foreign	molybdène	fra	
entry	Monoculus	0	
orth	Monoculus	lat	
foreign	qui n’a qu’un œil	fra	
entry	Monstrum	0	
orth	Monstrum	lat	
foreign	monstre	fra	
foreign	monstruosité	fra	
entry	Morbificus	0	
orth	Morbificus	lat	
foreign	morbifique	fra	
entry	Morbosus	0	
orth	Morbosus	lat	
foreign	maladif	fra	
entry	Morbus	0	
orth	Morbus	lat	
foreign	maladie	fra	
entry	Morbus comitialis	0	
orth	Morbus comitialis	lat	
foreign	épilepsie	fra	
entry	Morbus costalis 	0	
orth	Morbus costalis 	lat	
foreign	pleurésie	fra	
entry	Mordicans	0	
orth	Mordicans	lat	
foreign	mordicant	fra	
entry	Mordicatio	0	
orth	Mordicatio	lat	
foreign	colique	fra	
foreign	tranchées	fra	
entry	Mors	0	
orth	Mors	lat	
foreign	mort	fra	
entry	Morsus	0	
orth	Morsus	lat	
foreign	morsure	fra	
entry	Morsus ventriculi	0	
orth	Morsus ventriculi	lat	
foreign	cardialgie	fra	
entry	Mortalis	0	
orth	Mortalis	lat	
foreign	mortel	fra	
foreign	sujet à la mort	fra	
entry	Mortalitas	0	
orth	Mortalitas	lat	
foreign	mortalité	fra	
entry	Mortificatio	0	
orth	Mortificatio	lat	
foreign	mort	fra	
foreign	destruction	fra	
entry	Morum	0	
orth	Morum	lat	
foreign	mûre	fra	
entry	Morus	0	
orth	Morus	lat	
foreign	mûrier	fra	
entry	Motio	0	
orth	Motio	lat	
foreign	accès de fièvre	fra	
entry	Motiuncula	0	
orth	Motiuncula	lat	
foreign	léger accès de fièvre	fra	
entry	Motor	0	
orth	Motor	lat	
foreign	moteur	fra	
entry	Mucosus	0	
orth	Mucosus	lat	
foreign	muqueux	fra	
entry	Mucronatus	0	
orth	Mucronatus	lat	
foreign	mucroné	fra	
entry	Mucus	0	
orth	Mucus	lat	
foreign	mucus	fra	
foreign	morve	fra	
entry	Muliebria	0	
orth	Muliebria	lat	
entry	Mulomedicina	0	
orth	Mulomedicina	lat	
foreign	l’hippiatrique	fra	
entry	Mulomedicus	0	
orth	Mulomedicus	lat	
foreign	hippiatre	fra	
entry	Multangulus	0	
orth	Multangulus	lat	
foreign	multangulé	fra	
entry	Multicaulis	0	
orth	Multicaulis	lat	
foreign	multicaule	fra	
entry	Multifidus	0	
orth	Multifidus	lat	
foreign	multifide	fra	
entry	Multiflorus	0	
orth	Multiflorus	lat	
foreign	multiflore	fra	
entry	Multipartitus	0	
orth	Multipartitus	lat	
foreign	multiparti	fra	
entry	Mulus	0	
orth	Mulus	lat	
foreign	mulet	fra	
entry	Mundare, mundificare	0	
orth	Mundare	lat	
orth	mundificare	lat	
foreign	monder	fra	
foreign	mondifier	fra	
entry	Mundificativus	0	
orth	Mundificativus	lat	
foreign	mondiflcatif	fra	
entry	Muria	0	
orth	Muria	lat	
foreign	saumure	fra	
entry	Musca	0	
orth	Musca	lat	
foreign	mouche	fra	
entry	Musculosus	0	
orth	Musculosus	lat	
foreign	musculeux	fra	
entry	Musculus	0	
orth	Musculus	lat	
foreign	muscle	fra	
entry	Muscum	0	
orth	Muscum	lat	
foreign	musc	fra	
entry	Muscus	0	
orth	Muscus	lat	
foreign	mousse	fra	
entry	Mussitatio	0	
orth	Mussitatio	lat	
foreign	mussitation	fra	
entry	Mustum	0	
orth	Mustum	lat	
foreign	moût	fra	
entry	Mutilare	0	
orth	Mutilare	lat	
foreign	mutiler	fra	
entry	Mutilatio	0	
orth	Mutilatio	lat	
foreign	mutilation	fra	
entry	Mutilus	0	
orth	Mutilus	lat	
foreign	mutilé	fra	
entry	Mutitas	0	
orth	Mutitas	lat	
foreign	mutité	fra	
entry	Mutus	0	
orth	Mutus	lat	
foreign	muet	fra	
entry	Myagros	0	
orth	Myagros	lat	
foreign	la caméline	fra	
entry	Mydriasis	0	
orth	Mydriasis	lat	
foreign	mydriase	fra	
entry	Myops	0	
orth	Myops	lat	
foreign	myope	fra	
entry	Myrmecium	0	
orth	Myrmecium	lat	
foreign	myrmécie	fra	
entry	Myrobalanus	0	
orth	Myrobalanus	lat	
foreign	myrobalan	fra	
entry	Myropola	0	
orth	Myropola	lat	
foreign	parfumeur	fra	
entry	Myrrha	0	
orth	Myrrha	lat	
foreign	myrrhe	fra	
entry	Myrtiformis	0	
orth	Myrtiformis	lat	
foreign	myrtiforme	fra	
entry	Myrtus	0	
orth	Myrtus	lat	
foreign	myrte	fra	
entry	Myrum	0	
orth	Myrum	lat	
foreign	parfum	fra	
entry	Myxa	0	
orth	Myxa	lat	
foreign	sébestier	fra	
entry	Nævus	0	
orth	Nævus	lat	
foreign	nœvus	fra	
foreign	envie	fra	
entry	Nanus	0	
orth	Nanus	lat	
foreign	nain	fra	
entry	Naphta	0	
orth	Naphta	lat	
foreign	naphte	fra	
entry	Napus	0	
orth	Napus	lat	
foreign	navet	fra	
entry	Narçe	0	
orth	Narçe	lat	
foreign	engourdissement	fra	
entry	Narcissus	0	
orth	Narcissus	lat	
foreign	narcisse	fra	
entry	Nares	0	
orth	Nares	lat	
foreign	narines	fra	
entry	Narthecium	0	
orth	Narthecium	lat	
foreign	boite à serrer les médicaments	fra	
entry	Nasalis	0	
orth	Nasalis	lat	
foreign	nasal	fra	
entry	Nasus	0	
orth	Nasus	lat	
foreign	nez	fra	
entry	Nates	0	
orth	Nates	lat	
foreign	fesses	fra	
entry	Nativus	0	
orth	Nativus	lat	
foreign	natif	fra	
foreign	naturel	fra	
entry	Natura	0	
orth	Natura	lat	
foreign	nature	fra	
foreign	parties sexuelles	fra	
entry	Naturalia	0	
orth	Naturalia	lat	
foreign	les parties naturelles	fra	
entry	Nausea	0	
orth	Nausea	lat	
foreign	nausée	fra	
foreign	mal de cœur	fra	
entry	Navicularis	0	
orth	Navicularis	lat	
foreign	naviculaire	fra	
entry	Neapolitanus morbus	0	
orth	Neapolitanus morbus	lat	
foreign	syphilis	fra	
entry	Nectar	0	
orth	Nectar	lat	
foreign	nectar	fra	
entry	Nephelium	0	
orth	Nephelium	lat	
foreign	néphélion	fra	
entry	Nephriticus	0	
orth	Nephriticus	lat	
foreign	néphrétique	fra	
entry	Nephritis; 	0	
orth	Nephritis; 	lat	
foreign	néphrite	fra	
entry	Nerion	0	
orth	Nerion	lat	
foreign	laurier-rose	fra	
entry	Nervicus	0	
orth	Nervicus	lat	
foreign	qui soufre de la goutte	fra	
entry	Nervinus	0	
orth	Nervinus	lat	
foreign	nervin	fra	
entry	Nervosus	0	
orth	Nervosus	lat	
foreign	nerveux	fra	
entry	Nervus	0	
orth	Nervus	lat	
foreign	nerf	fra	
entry	Nictatio	0	
orth	Nictatio	lat	
foreign	cillement	fra	
foreign	clignotement	fra	
entry	Nidorosus	0	
orth	Nidorosus	lat	
foreign	nidoreux	fra	
entry	Niger	0	
orth	Niger	lat	
foreign	noir	fra	
entry	Nigredo a sole	0	
orth	Nigredo a sole	lat	
foreign	hâle	fra	
entry	Nitrosus	0	
orth	Nitrosus	lat	
foreign	nitreux	fra	
entry	Nitrum	0	
orth	Nitrum	lat	
foreign	nitre	fra	
entry	Nix	0	
orth	Nix	lat	
foreign	neige	fra	
entry	Nodulus	0	
orth	Nodulus	lat	
foreign	nouet	fra	
entry	Nodus	0	
orth	Nodus	lat	
foreign	nodus	fra	
foreign	condyle	fra	
entry	Nome	0	
orth	Nome	lat	
foreign	ulcère rongeant	fra	
entry	Norma	0	
orth	Norma	lat	
foreign	règle	fra	
entry	Normalis	0	
orth	Normalis	lat	
foreign	normal	fra	
entry	Novacula	0	
orth	Novacula	lat	
foreign	rasoir	fra	
entry	Nubecula	0	
orth	Nubecula	lat	
foreign	nubécule	fra	
entry	Nubes	0	
orth	Nubes	lat	
foreign	nuage	fra	
entry	Nubilis	0	
orth	Nubilis	lat	
foreign	nubile	fra	
entry	Nucamentum	0	
orth	Nucamentum	lat	
foreign	chaton	fra	
entry	Nucleus	0	
orth	Nucleus	lat	
foreign	noyau	fra	
entry	Nutatio	0	
orth	Nutatio	lat	
foreign	nutation	fra	
entry	Nutribilis	0	
orth	Nutribilis	lat	
foreign	nourrissant	fra	
entry	Nutricius	0	
orth	Nutricius	lat	
foreign	nourricier	fra	
entry	Nutrimentum	0	
orth	Nutrimentum	lat	
foreign	nourriture	fra	
foreign	aliment	fra	
entry	Nutritio	0	
orth	Nutritio	lat	
foreign	nutrition	fra	
entry	Nutritura	0	
orth	Nutritura	lat	
foreign	action d’élever un enfant	fra	
entry	Nutrix	0	
orth	Nutrix	lat	
foreign	nourrice	fra	
entry	Nux	0	
orth	Nux	lat	
foreign	noix	fra	
entry	Nyctalopia	0	
orth	Nyctalopia	lat	
foreign	nyctalopie	fra	
entry	Nyctalops	0	
orth	Nyctalops	lat	
foreign	nyctalope	fra	
entry	Nymphæa	0	
orth	Nymphæa	lat	
foreign	le nénuphar	fra	
pb	1719	1733	
entry	Obductio	0	
orth	Obductio	lat	
foreign	action de fermer une plaie	fra	
entry	Obdulcare	0	
orth	Obdulcare	lat	
foreign	édulcorer	fra	
entry	Obesitas	0	
orth	Obesitas	lat	
foreign	obésité	fra	
entry	Obliquus	0	
orth	Obliquus	lat	
foreign	oblique	fra	
entry	Obstetricia	0	
orth	Obstetricia	lat	
foreign	soins donnés par une sage-femme	fra	
entry	Obstetrix	0	
orth	Obstetrix	lat	
foreign	sage-femme	fra	
entry	Obstipus	0	
orth	Obstipus	lat	
foreign	qui a le torticolis	fra	
entry	Obstructio	0	
orth	Obstructio	lat	
foreign	obstruction	fra	
entry	Obturatio	0	
orth	Obturatio	lat	
foreign	obturation	fra	
foreign	obstruction	fra	
entry	Obturator	0	
orth	Obturator	lat	
foreign	obturateur	fra	
entry	Occipitium, occiput	0	
orth	Occipitium	lat	
orth	occiput	lat	
foreign	occiput	fra	
entry	Occultus	0	
orth	Occultus	lat	
foreign	occulte	fra	
entry	Ochra	0	
orth	Ochra	lat	
foreign	ochre	fra	
entry	Ocimum	0	
orth	Ocimum	lat	
foreign	le basilic	fra	
entry	Ocularis	0	
orth	Ocularis	lat	
foreign	oculaire	fra	
entry	Ocularius	0	
orth	Ocularius	lat	
foreign	oculiste	fra	
entry	Oculus	0	
orth	Oculus	lat	
foreign	œil	fra	
entry	Odor	0	
orth	Odor	lat	
foreign	odeur	fra	
entry	Odoratio	0	
orth	Odoratio	lat	
foreign	action de flairer	fra	
entry	Odoratus	0	
orth	Odoratus	lat	
foreign	odorat	fra	
entry	Œconomia	0	
orth	Œconomia	lat	
foreign	économie	fra	
entry	Œdema. 	0	
orth	Œdema. 	lat	
foreign	œdème	fra	
entry	Œnanthe	0	
orth	Œnanthe	lat	
foreign	fleur de la vigne vierge	fra	
entry	Œstrum, œstrus	0	
orth	Œstrum	lat	
orth	œstrus	lat	
foreign	œstre	fra	
entry	Œsypum	0	
orth	Œsypum	lat	
foreign	suint	fra	
foreign	laine grasse	fra	
entry	Oleaceus, oleagineus	0	
orth	Oleaceus	lat	
orth	oleagineus	lat	
foreign	oléagineux	fra	
entry	Oleosus	0	
orth	Oleosus	lat	
foreign	onctueux	fra	
entry	Oleraceus	0	
orth	Oleraceus	lat	
foreign	oléracé	fra	
entry	Oleum	0	
orth	Oleum	lat	
foreign	huile	fra	
entry	Olfactorium	0	
orth	Olfactorium	lat	
foreign	sachet odorant	fra	
entry	Olfactus	0	
orth	Olfactus	lat	
foreign	odorat	fra	
entry	Olus	0	
orth	Olus	lat	
foreign	légume	fra	
entry	Omentum	0	
orth	Omentum	lat	
foreign	épiploon	fra	
entry	Omnivorus	0	
orth	Omnivorus	lat	
foreign	qui mange de tout	fra	
entry	Omphalus	0	
orth	Omphalus	lat	
foreign	ombilic	fra	
entry	Oniscus	0	
orth	Oniscus	lat	
foreign	cloporte	fra	
entry	Onyx	0	
orth	Onyx	lat	
foreign	ongle	fra	
entry	Ophthalmia	0	
orth	Ophthalmia	lat	
foreign	ophthalmie	fra	
entry	Ophthalmicus	0	
orth	Ophthalmicus	lat	
foreign	ophthalmique	fra	
entry	Opisthotonus	0	
orth	Opisthotonus	lat	
foreign	opisthotonos	fra	
entry	Opium	0	
orth	Opium	lat	
foreign	opium	fra	
entry	Oppilatio	0	
orth	Oppilatio	lat	
foreign	oppilation	fra	
entry	Oppressio	0	
orth	Oppressio	lat	
foreign	oppression	fra	
foreign	accablement	fra	
foreign	suffocation	fra	
entry	Orbiculus	0	
orth	Orbiculus	lat	
foreign	orbite de l’œil	fra	
entry	Orexis	0	
orth	Orexis	lat	
foreign	appétit	fra	
entry	Organicus	0	
orth	Organicus	lat	
foreign	organique	fra	
entry	Organum	0	
orth	Organum	lat	
foreign	organe	fra	
entry	Orificium	0	
orth	Orificium	lat	
foreign	orifice	fra	
entry	Origanum	0	
orth	Origanum	lat	
foreign	origan	fra	
entry	Origo	0	
orth	Origo	lat	
foreign	origine	fra	
entry	Ornithogale	0	
orth	Ornithogale	lat	
foreign	ornithogale	fra	
entry	Orrhopygium	0	
orth	Orrhopygium	lat	
foreign	croupion	fra	
entry	Orthopnœa	0	
orth	Orthopnœa	lat	
foreign	orthopnée	fra	
entry	Oryza	0	
orth	Oryza	lat	
foreign	riz	fra	
entry	Os, oris	0	
orth	Os	lat	
orth	oris	lat	
foreign	bouche	fra	
entry	Os, ossis	0	
orth	Os	lat	
orth	ossis	lat	
foreign	os	fra	
entry	Oscedo, oscitatio	0	
orth	Oscedo	lat	
orth	oscitatio	lat	
foreign	bâillement	fra	
entry	Osculatio	0	
orth	Osculatio	lat	
foreign	ouverture d’une veine	fra	
entry	Osseus	0	
orth	Osseus	lat	
foreign	osseux	fra	
entry	Ossiculum	0	
orth	Ossiculum	lat	
foreign	osselet	fra	
entry	Ostocopos	0	
orth	Ostocopos	lat	
foreign	ostéocope	fra	
entry	Oviparus	0	
orth	Oviparus	lat	
foreign	ovipare	fra	
entry	Ovulum	0	
orth	Ovulum	lat	
foreign	ovule	fra	
entry	Ovum	0	
orth	Ovum	lat	
foreign	œuf	fra	
entry	Oxymel	0	
orth	Oxymel	lat	
foreign	oxymel	fra	
entry	Oxyporum	0	
orth	Oxyporum	lat	
foreign	breuvage digestif	fra	
entry	Ozæna	0	
orth	Ozæna	lat	
foreign	ozène	fra	
entry	Pæonia	0	
orth	Pæonia	lat	
foreign	pivoine	fra	
entry	Palæstrica	0	
orth	Palæstrica	lat	
foreign	la gymnastique	fra	
entry	Palatum	0	
orth	Palatum	lat	
foreign	palais	fra	
entry	Palatum molle	0	
orth	Palatum molle	lat	
foreign	voile du palais	fra	
entry	Palliare	0	
orth	Palliare	lat	
foreign	pallier	fra	
entry	Palmatus	0	
orth	Palmatus	lat	
foreign	palmé	fra	
entry	Palmipes	0	
orth	Palmipes	lat	
foreign	palmipède	fra	
entry	Palmula	0	
orth	Palmula	lat	
foreign	paume de la main	fra	
foreign	datte	fra	
entry	Palmularis	0	
orth	Palmularis	lat	
foreign	palmaire	fra	
entry	Palpebra	0	
orth	Palpebra	lat	
foreign	paupière	fra	
foreign	cil	fra	
entry	Palpi	0	
orth	Palpi	lat	
foreign	palpes	fra	
entry	Palpitatio	0	
orth	Palpitatio	lat	
foreign	palpitation	fra	
entry	Palus	0	
orth	Palus	lat	
foreign	marais	fra	
entry	Paluster	0	
orth	Paluster	lat	
foreign	palustre	fra	
entry	Panacea	0	
orth	Panacea	lat	
foreign	panacée	fra	
entry	Panaricium	0	
orth	Panaricium	lat	
foreign	panaris	fra	
entry	Panchrestus	0	
orth	Panchrestus	lat	
foreign	panchreste	fra	
entry	Pandemius	0	
orth	Pandemius	lat	
foreign	pandémique	fra	
entry	Pandiculatio	0	
orth	Pandiculatio	lat	
foreign	pandiculation	fra	
entry	Panicula	0	
orth	Panicula	lat	
foreign	panicule	fra	
entry	Panicum	0	
orth	Panicum	lat	
foreign	panic	fra	
entry	Pannositas	0	
orth	Pannositas	lat	
foreign	rugosité de la peau	fra	
entry	Pannus	0	
orth	Pannus	lat	
foreign	compresse	fra	
foreign	bande	fra	
entry	Pantex	0	
orth	Pantex	lat	
foreign	abdomen	fra	
entry	Panus	0	
orth	Panus	lat	
foreign	sorte de tumeur	fra	
entry	Papaver	0	
orth	Papaver	lat	
foreign	pavot	fra	
entry	Papilla	0	
orth	Papilla	lat	
foreign	papille	fra	
entry	Pappus	0	
orth	Pappus	lat	
foreign	aigrette	fra	
foreign	duvet	fra	
entry	Papula	0	
orth	Papula	lat	
foreign	bouton	fra	
entry	Papyraceus	0	
orth	Papyraceus	lat	
foreign	papy racé	fra	
entry	Parabolani	0	
orth	Parabolani	lat	
foreign	infirmiers	fra	
entry	Paracenterium	0	
orth	Paracenterium	lat	
foreign	trocart	fra	
entry	Paracentesis	0	
orth	Paracentesis	lat	
foreign	paracentèse	fra	
entry	Paralysis	0	
orth	Paralysis	lat	
foreign	paralysie	fra	
entry	Paralyticus	0	
orth	Paralyticus	lat	
foreign	paralytique	fra	
entry	Paregoria	0	
orth	Paregoria	lat	
foreign	soulagement	fra	
entry	Paregoricus	0	
orth	Paregoricus	lat	
foreign	parégorique	fra	
entry	Parietalis	0	
orth	Parietalis	lat	
foreign	pariétal	fra	
entry	Parietaria	0	
orth	Parietaria	lat	
foreign	la pariétaire	fra	
entry	Paronychia	0	
orth	Paronychia	lat	
foreign	panaris	fra	
entry	Parotis	0	
orth	Parotis	lat	
foreign	parotide	fra	
entry	Partibilis	0	
orth	Partibilis	lat	
foreign	partiale	fra	
entry	Partitus	0	
orth	Partitus	lat	
foreign	parti	fra	
entry	Parturitio	0	
orth	Parturitio	lat	
foreign	parturition	fra	
entry	Partus, partio	0	
orth	Partus	lat	
orth	partio	lat	
foreign	accouchement	fra	
entry	Parulis	0	
orth	Parulis	lat	
foreign	parulie	fra	
entry	Parvibibulus	0	
orth	Parvibibulus	lat	
foreign	qui boit peu	fra	
entry	Parvicollis	0	
orth	Parvicollis	lat	
foreign	qui a le cou court	fra	
entry	Passio	0	
orth	Passio	lat	
foreign	passion	fra	
foreign	affection maladive	fra	
entry	Pasta	0	
orth	Pasta	lat	
foreign	pâte	fra	
entry	Pastillus	0	
orth	Pastillus	lat	
foreign	pastille	fra	
entry	Patella	0	
orth	Patella	lat	
foreign	rotule	fra	
entry	Patheticus	0	
orth	Patheticus	lat	
foreign	pathétique	fra	
entry	Pator narium	0	
orth	Pator narium	lat	
foreign	ouverture des narines	fra	
entry	Pavot aquæ	0	
orth	Pavot aquæ	lat	
foreign	hydrophobie	fra	
entry	Peccans	0	
orth	Peccans	lat	
foreign	peccant	fra	
entry	Pecten	0	
orth	Pecten	lat	
foreign	pénil	fra	
foreign	os pubis	fra	
entry	Pectinatus	0	
orth	Pectinatus	lat	
foreign	pectiné	fra	
entry	Pectoralis	0	
orth	Pectoralis	lat	
foreign	pectoral	fra	
entry	Pectus	0	
